Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_05601,2.564487157,1.665619105,2.224707636,2.816921016,3.53489345
CNAG_05637,-0.975467153,-0.610647526,0.626991275,-1.764179861,0.770536693
CNAG_05660,1.582011985,-0.284161448,0.240410798,-0.606559948,-0.144274419
CNAG_05670,-0.944868193,0.244695699,0.111102118,-0.092532086,-0.035725365
CNAG_05674,-2.397590421,-3.653352469,-5.328194957,-4.924605402,-2.955043315
CNAG_05675,0.520708308,0.927895604,1.587555491,-0.013856088,0.468859118
CNAG_05677,-1.208073501,-1.631792518,0.525772608,-1.196327635,-1.297255207
CNAG_05678,-0.198988711,1.117507635,-0.220744187,-0.172316218,-0.376152159
CNAG_05737,-0.333177646,-1.345531341,-0.176331168,0.119594809,-0.830568405
CNAG_05760,-0.261955136,0.087489137,-0.1909022,-0.404664185,0.092998425
CNAG_05767,-1.608122116,-0.931326614,-0.053301134,1.093483256,-1.326819116
CNAG_05768,0.594689177,0.382877054,-0.304622173,1.271031885,0.635650577
CNAG_05781,-2.668426241,-4.450159274,-4.253768882,-2.053324731,-4.538631736
CNAG_05784,0.905732072,-1.145826775,-0.362453415,0.637694327,0.490776765
CNAG_05833,0.759042416,0.404384504,0.779246616,0.280908608,-0.468974653
CNAG_05841,0.720613183,0.452955202,-0.042959109,-0.54989185,-1.331267309
CNAG_05842,-0.069896495,0.36771137,0.187072054,0.358422252,-0.787075164
CNAG_05861,-0.996206617,-0.738500386,0.342945339,-0.163652015,0.924652971
CNAG_05882,-9.605871649,-9.569643747,-7.925632201,-9.905049112,-7.807091889
CNAG_05886,-7.442047903,-2.098258378,-2.711412132,-1.126282211,-0.732430112
CNAG_05921,0.493406244,0.014511657,0.780506839,-0.13096704,-0.535738786
CNAG_05931,1.739559543,-0.140186733,0.795012933,0.736897459,-0.298014656
CNAG_05979,0.378297299,-0.051031378,0.183520592,-1.167960141,-0.793724379
CNAG_06003,1.392816798,0.042942605,0.248088623,0.106096474,0.777630555
CNAG_06017,-1.66097299,0.448316924,0.696586431,-0.197657797,-0.598766059
CNAG_06031,-7.248798246,-6.170819905,-4.357619028,-9.338440188,-5.971995339
CNAG_06067,0.313378727,-0.254240314,0.028355618,-1.876533657,-0.167437182
CNAG_06109,-0.835772056,-0.436286539,-3.520162134,0.00777996,-1.265856766
CNAG_06141,0.424483992,-0.618277172,0.34245542,-0.848288867,0.413305032
CNAG_06204,-0.046125927,-1.305470326,-1.279584105,0.654340671,1.628076622
CNAG_06235,0.877059305,-0.710247324,1.427421854,0.455932324,0.059304709
CNAG_06239,0.13264236,0.6585159,1.074318362,-0.02242151,-0.692511648
CNAG_06245,0.100060066,2.141329614,1.564352902,0.97868208,0.330963763
CNAG_06267,-0.438981642,-0.753610501,-0.085742625,0.360587054,0.684769886
CNAG_06289,-0.944199429,-0.874204643,0.669243532,0.036059762,-0.792885846
CNAG_06290,1.596552318,0.854444728,0.185318107,0.943189399,-0.481123974
CNAG_06348,0.126481881,-0.277884012,0.510325691,-0.003471519,0.712785255
CNAG_06349,-0.510997657,1.120982257,1.051198417,0.396964078,-0.035008254
CNAG_06373,-0.091374808,-0.248780185,1.15752078,-0.22043808,0.318069772
CNAG_06374,0.575208591,1.250962715,-0.036659067,-1.011553224,0.89413906
CNAG_06381,0.577865057,0.016334026,0.80142663,-0.024519234,1.582860958
CNAG_06404,0.427051673,0.862074737,0.827610555,1.926369072,-0.423175879
CNAG_06405,-3.567510076,-1.506304126,-1.96048318,-5.160047891,-1.143120713
CNAG_06497,-0.310069748,1.010011693,-0.423858184,0.069881,-1.563971788
CNAG_06498,0.647851668,-0.471074564,0.94719137,-0.890051329,0.393916187
CNAG_06512,0.548262838,-0.676800568,-0.584398303,0.119509007,0.386132534
CNAG_06530,0.342113185,-0.660440178,1.419976114,0.654325598,1.53079357
CNAG_06538,0.845739093,-0.67038566,-0.183777629,-0.214839241,1.397348436
CNAG_06560,-0.621764021,0.913962123,-1.252238674,-0.139916527,-0.090041977
CNAG_06561,-0.748228835,0.823806027,-0.396674474,0.941399046,0.001062457
CNAG_06573,-8.950384149,-10.43794235,-7.458883815,-7.774937705,-6.447927964
CNAG_06593,-0.291082881,2.176674013,0.984806476,-1.131610967,0.372830716
CNAG_06608,0.210693921,1.022674027,-1.758270604,-0.401277458,0.120094707
CNAG_06617,0.321187709,-0.994712903,0.791171402,-0.35474059,-1.332236735
CNAG_06632,-0.097969411,0.006927986,0.077310474,-1.448397704,-0.315352037
CNAG_06652,0.184504573,1.331914845,0.720037134,0.183895959,-0.141214518
CNAG_06653,1.704555867,0.325352159,1.15906107,0.552488085,0.791259172
CNAG_06668,1.207982216,0.069821091,0.858362022,-0.015767341,1.03561715
CNAG_06669,0.915981913,1.40532484,-0.008890753,-0.119523797,0.604421092
CNAG_06690,0.202354166,0.607574364,0.368485273,0.269218613,0.458465798
CNAG_06698,-0.412648933,1.06971277,-2.372883956,-0.305961271,-0.36917541
CNAG_06777,1.492474275,0.546267088,1.318635999,-0.820087777,-0.146312464
CNAG_06806,-1.055724216,-1.005256776,-0.631892177,1.919536503,-1.660212871
CNAG_06813,-0.450788858,-1.132324178,-2.022452242,-1.148021922,-0.690000573
CNAG_06827,-0.15624067,-0.005824961,-0.165010731,0.990899955,1.665101489
CNAG_06828,-0.330337289,-0.729466109,-2.231819709,-0.214043549,2.798388705
CNAG_06867,-1.28327889,0.698362686,-0.636825401,0.134809718,0.243808094
CNAG_06868,1.059190956,-0.484862528,-0.6271886,-0.109938507,1.167263676
CNAG_06917,0.591327367,1.532997503,2.479578397,1.585734632,1.118953583
CNAG_06922,-1.55424593,0.151835192,0.261455745,1.085764481,0.888703516
CNAG_06924,0.279445339,0.093744585,-0.211579214,-0.630954183,0.93798758
CNAG_06925,-0.276000095,-0.074346679,-0.272325798,0.191859487,-1.880858518
CNAG_06930,0.864313017,-0.632042447,-0.125464939,-0.704367232,-1.506501943
CNAG_06931,1.162680667,-0.542586296,0.219238523,-0.471880532,0.152182546
CNAG_06932,0.0285467,-0.13874243,-0.079238598,-0.078970249,1.551366658
CNAG_06967,-0.311137779,0.334557205,-2.023629248,0.484292689,-0.655934939
CNAG_07032,-1.039629985,-1.098493601,-0.693704281,-0.91715015,0.33599786
CNAG_07076,0.220680068,1.690996165,0.818913482,1.384596232,0.758792951
CNAG_07324,-0.484731086,0.229661033,-0.534030608,-1.083035829,0.429762578
CNAG_07330,0.344599057,-0.192404289,-0.631068118,0.646428214,1.155026682
CNAG_07331,0.285714436,0.523797754,-0.017528266,0.524790115,-0.188675934
CNAG_07338,-2.531507944,-0.25677811,-0.909210987,-1.344029246,-1.644019428
CNAG_07339,-1.720056141,-1.285653907,-1.721048384,-1.752981379,-2.602813779
CNAG_07358,1.036508235,-0.685785168,0.880414055,0.958296913,-0.653586653
CNAG_07422,-0.355170203,1.651425582,0.982012058,0.213363432,0.535543003
CNAG_07443,1.182244422,-0.564061691,-0.417872194,0.378892474,1.42877346
CNAG_07470,0.565829153,-0.012741192,0.972947406,0.232514644,0.474537479
CNAG_07524,-0.996875021,-1.17615734,-0.139983414,-0.227198386,1.086146244
CNAG_07582,-0.180731193,0.075599583,-0.147336529,-0.795779004,-0.051942756
CNAG_07587,-0.297301319,0.01051942,-1.685426503,1.484531386,-0.061101328
CNAG_07589,0.353966005,0.273715837,0.146159269,1.442968397,0.816985334
CNAG_07638,0.318643128,0.722331212,0.986283314,0.087610971,0.295952495
CNAG_07639,-7.911034153,-8.641207134,-7.427665325,-6.680385156,-7.309710895
CNAG_07663,-0.332984439,-0.047249713,-0.740452622,1.049484983,0.275620398
CNAG_07668,1.062652295,0.0765179,0.295689674,0.252927683,1.382503901
CNAG_07674,-0.214725857,0.932381817,1.954387516,0.242745881,0.933487395
CNAG_07693,0.473530106,-0.89880682,0.097353039,0.314202226,-0.325491537
CNAG_07698,1.975508611,0.22704971,-2.04419731,0.388927055,-0.145211116
CNAG_07699,0.708735631,0.180683851,0.137371633,0.305624542,-0.487251035
CNAG_07702,0.986522406,0.516445585,-0.454692738,1.007056446,1.753397306
CNAG_07728,1.351859278,0.524881668,1.037057419,-0.185283876,0.678702087
CNAG_07736,-0.956163366,0.773040857,0.585149291,0.339763997,1.33025235
CNAG_07759,0.377266349,-0.760970145,-0.473361719,0.458817088,0.220236295
CNAG_07765,0.860609657,0.466406228,-0.89542229,0.489234212,-1.614158201
CNAG_07797,1.126665049,0.078029812,-1.138813076,-0.584687465,-0.088947019
CNAG_07798,1.100650366,-0.855039191,0.251144973,0.256990445,-0.294146409
CNAG_07799,0.076584515,-1.255684341,-0.096240487,0.047611099,0.731727202
CNAG_07802,-0.681045394,0.292084296,-0.063067323,0.90056519,-0.206615375
CNAG_07832,-0.395623523,-0.258172751,1.105765372,1.878138428,0.622634291
CNAG_07840,0.261948483,0.123974714,1.124629444,-0.338090381,-0.336259695
CNAG_07883,0.719455232,1.844977508,0.333348295,-0.428511079,1.310872096
CNAG_07933,-0.464990485,-1.219338266,1.230841253,0.038803795,1.24642727
