Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_03417,0.27370839,-2.423215741,-0.304667245,-3.724355476,-1.737629034
CNAG_03420,0.449482067,0.565240836,0.237045849,0.987036308,-0.294198453
CNAG_03427,1.009015551,0.687663645,0.374868455,1.259465883,0.642548336
CNAG_03432,-0.382507558,0.291518867,0.355036813,0.518924056,0.74917193
CNAG_03440,-0.036793527,-0.755094578,0.651203438,0.141338422,1.435378153
CNAG_03444,-1.087224272,-0.504188011,-0.609762862,-2.072960531,-1.321427806
CNAG_03445,0.754975231,-0.026228492,1.163211738,0.814809462,0.794907691
CNAG_03446,0.72234914,0.510265436,0.919950934,0.152246888,0.245774227
CNAG_03450,0.483877515,-0.09952532,0.328482578,0.284628875,-0.578135001
CNAG_03456,-0.311262758,0.077377081,1.8011839,-0.171790675,-0.020253253
CNAG_03460,0.2513172,0.145444975,-0.29287535,-0.373319844,0.231978036
CNAG_03465,1.023309963,-0.113554107,1.256534735,-0.64623199,1.143081144
CNAG_03466,0.655001988,0.944315425,1.489440226,-0.141889918,1.668209137
CNAG_03467,1.133012086,0.948574522,-0.486687157,0.375541526,0.192675292
CNAG_03468,0.424064943,0.203319045,0.625576564,0.448230384,-0.325990386
CNAG_03474,0.601793399,-0.313203001,1.147820253,1.237750176,0.412812829
CNAG_03475,0.978334986,-0.348465672,0.602366345,-0.298836002,-0.361670866
CNAG_03488,0.865094706,2.133391601,-0.590644726,1.625524037,0.866327675
CNAG_03499,0.697115013,1.256005042,0.421000812,0.042810345,-0.616947015
CNAG_03518,-0.406843884,-0.673317784,0.263169171,-0.74049846,-0.031865016
CNAG_03519,0.842407404,-1.751570708,1.116486047,0.584969527,-0.241360234
CNAG_03522,0.469169808,0.916160419,0.470362742,0.109174939,-1.397364101
CNAG_03527,-0.417687658,-0.36006691,-0.254877132,-0.376986033,0.086663288
CNAG_03528,-2.822432812,-4.207164099,-1.62238166,-8.07395822,-3.65106051
CNAG_03531,1.293213649,-0.419809724,-0.907240111,1.199686655,0.207751222
CNAG_03532,1.070230966,-0.577754782,-0.072249957,0.136831447,0.490024092
CNAG_03534,1.330073092,-0.003393357,0.939161952,0.237536371,0.220973032
CNAG_03538,0.4715731,1.040379237,-0.319231179,0.218932404,-0.023139298
CNAG_03539,-0.359441724,0.635750127,0.086127355,-1.945390833,-0.466162448
CNAG_03541,1.439399087,0.804709206,0.378636672,0.477732252,-1.021498813
CNAG_03550,-0.588376997,-0.081081645,-0.492363129,1.07188372,-0.396246336
CNAG_03551,0.743180715,1.435400679,-2.569303269,0.554072708,1.233871083
CNAG_03552,0.767448856,0.165621701,0.512274525,1.0193595,2.096585097
CNAG_03553,-1.459997895,-2.975796264,-1.923721649,-1.146984901,-2.131028839
CNAG_03559,0.530874142,-0.43280832,0.384420846,0.505093843,0.179862193
CNAG_03560,0.345146332,0.342207311,0.119075592,0.417391972,0.250711283
CNAG_03573,1.019667731,0.319740858,-0.055852742,-0.622907392,0.68248768
CNAG_03575,-1.345163565,-1.161288723,-1.771188782,-2.126553179,-1.732538108
CNAG_03576,-0.372382595,-0.116427408,0.744912247,-0.42458445,-0.393786065
CNAG_03583,-1.144232441,-0.133693133,1.520499118,-1.660329386,1.463507003
CNAG_03584,1.048954162,-1.165454464,0.07710523,-3.137345731,0.885828738
CNAG_03597,0.188438019,-1.224463409,-0.500288206,0.486446447,-1.940445418
CNAG_03598,0.49538722,-0.962619454,-0.15189894,0.704618799,-0.586884342
CNAG_03607,-0.769628454,-0.481485622,-0.988473302,-1.704832563,-2.534725844
CNAG_03608,-2.284075885,-4.182217801,-2.621803352,-6.384892586,-3.882639438
CNAG_03609,-1.690635534,-6.965744931,-2.182186051,-8.782076872,-6.310932143
CNAG_03613,0.689249632,-0.308971988,-1.402670585,-0.229052005,-0.799153671
CNAG_03614,0.778421738,0.348415279,0.871264247,0.488256821,-0.543946641
CNAG_03618,0.873003645,-2.268559857,0.798234042,-0.044757611,1.540471103
CNAG_03619,-0.29271557,0.332502915,-1.125888666,0.8625779,0.980964342
CNAG_03620,1.118552762,-1.466836824,-0.493245365,-0.145610645,-1.872896423
CNAG_03626,-0.345671256,-4.36397349,-2.414614434,-3.843189293,-3.721208577
CNAG_03627,-0.477359848,0.127458249,1.529429853,0.211754526,-1.255424568
CNAG_03628,-2.897296528,-4.352153,-2.306671056,-8.253589659,-3.169869739
CNAG_03630,0.453881223,-1.022299285,0.209106194,-0.13576971,-1.006909622
CNAG_03633,0.684036953,0.870436062,-0.791734743,0.406328349,1.037598104
CNAG_03635,0.690140902,-0.933329132,0.476723145,-0.42397371,-0.199785835
CNAG_03638,-0.037612869,0.247824118,0.156621285,-0.005674157,0.151916597
CNAG_03639,0.437268984,1.022651411,-0.179869703,1.400013859,1.11117115
CNAG_03640,0.256973887,-1.333162782,0.505810321,-1.019566563,-0.407671389
CNAG_03643,0.863398391,0.013994467,1.347142923,0.104364826,-0.053923198
CNAG_03647,-0.875550153,0.236291379,-0.471142922,-0.826446545,0.364399519
CNAG_03649,0.226292694,0.958247048,-1.247042539,-0.067745074,0.812887895
CNAG_03650,0.632920948,1.11727398,0.740191531,0.446077793,0.423333324
CNAG_03652,-2.274193822,-7.081393956,-2.249105005,-6.83270821,-3.461841852
CNAG_03657,0.47653962,0.547081002,1.368721431,0.610561785,-0.369887473
CNAG_03661,-2.455475421,-2.333586831,-1.014389676,-5.67195125,-1.400122138
CNAG_03662,-0.163223985,-0.266223996,0.756987609,-0.096593368,-0.254247042
CNAG_03663,-0.41376944,-0.605697886,-0.423315743,-0.344706678,-0.136662997
CNAG_03671,1.236251105,0.119730233,0.449650853,0.467201356,0.006642196
CNAG_03679,-1.290823111,0.446459099,1.403046223,-0.267153068,0.663010016
CNAG_03684,0.136897032,-0.49443781,0.431820012,-1.979724821,-0.501654174
CNAG_03685,-0.409600657,0.629228516,0.977094491,-1.557280994,-0.101475154
CNAG_03687,-1.324214387,-0.332466101,-0.543318771,-2.448098311,-0.345994391
CNAG_03688,0.138097498,0.258548977,0.235617336,-0.49419574,-0.497986621
CNAG_03692,0.728774275,0.130501162,-0.102128993,-0.896210123,-0.759959081
CNAG_03694,-0.720177279,-0.390114894,-0.051562644,0.727337973,-1.024353636
CNAG_03696,-0.284800522,0.407224833,0.601304782,0.356784721,0.239545522
CNAG_03702,0.355202021,-0.264924743,-0.293848214,0.086469895,0.662654065
CNAG_03703,0.177975562,0.647756242,0.436109959,0.074859597,0.549607936
CNAG_03704,-0.361426691,-0.050631616,-0.626845022,0.33101172,0.084255085
CNAG_03707,0.69552753,0.884630549,0.942908318,-0.075390569,0.672497208
CNAG_03708,0.112207687,-3.474170213,-1.646074835,-4.456252008,-3.118580241
CNAG_03709,1.407221435,0.592977897,0.418099245,0.126962264,0.161569763
CNAG_03717,-0.17657821,0.108321299,1.211461245,1.220045475,-0.329667448
CNAG_03718,0.350202588,-1.986797125,0.778575912,-0.458124699,-0.85635762
CNAG_03723,0.629932099,-0.329796306,-0.132905709,-0.391686192,0.598387465
CNAG_03731,1.388054219,0.497376261,0.814116801,1.126780696,-0.434775131
CNAG_03744,-0.289867285,0.149576202,1.334877478,0.647300616,-0.247034228
CNAG_03748,1.228135863,1.136352927,1.556482935,1.688279836,1.3619169
CNAG_03751,-3.434861047,-2.096596437,0.093070772,0.039751597,0.504080285
CNAG_03752,-1.561076997,-1.200712671,-0.751049078,-0.931775601,-0.552560035
CNAG_03759,0.345797791,0.881218043,-0.893563165,0.059311789,0.138991103
